Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Illinois,US,02-27-2022,40.3495,-88.9861,3026740,36792,0.0,0.0,17.0,23885.572562933143,54338979.0,0.0,1.1592351763631925,84000017.0,USA,428817.4446277296,0.0,2022-02-27,0.0,0.0
Indiana,US,02-27-2022,39.8494,-86.2583,1680331,22800,0.0,0.0,18.0,24959.54157165713,18916285.0,0.0,1.3568755203587866,84000018.0,USA,280981.4267777088,0.0,2022-02-27,0.0,0.0
Iowa,US,02-27-2022,42.0115,-93.2105,748849,9085,0.0,0.0,19.0,23734.782429549898,1932853.0,0.0,1.2131951835416752,84000019.0,USA,61261.81035603014,0.0,2022-02-27,0.0,0.0
Kansas,US,02-27-2022,38.5266,-96.7265,766179,7934,0.0,0.0,20.0,26299.224868997982,2246151.0,0.0,1.0355282512311093,84000020.0,USA,77099.51622104588,0.0,2022-02-27,0.0,0.0
Kentucky,US,02-27-2022,37.6681,-84.6701,1274681,13758,0.0,0.0,21.0,28531.20629016493,9526160.0,0.0,1.079328867379368,84000021.0,USA,213224.1997120201,0.0,2022-02-27,0.0,0.0
Louisiana,US,02-27-2022,31.1695,-91.8678,1225637,16606,0.0,0.0,22.0,25007.28145837393,12656463.0,0.0,1.4284276543456251,84000022.0,USA,272252.6100317631,0.0,2022-02-27,0.0,0.0
Maine,US,02-27-2022,44.6939,-69.3819,226143,2064,0.0,0.0,23.0,16823.462370518937,3834421.0,0.0,0.912696833419562,84000023.0,USA,285254.18609564565,0.0,2022-02-27,0.0,0.0
Maryland,US,02-27-2022,39.0639,-76.8021,1001890,14119,0.0,0.0,24.0,16571.998517950007,18811642.0,0.0,1.409236542933855,84000024.0,USA,311158.413941856,0.0,2022-02-27,0.0,0.0
Massachusetts,US,02-27-2022,42.2302,-71.5301,1669594,19614,0.0,0.0,25.0,24223.333671381788,40751152.0,0.0,1.3997414940398685,84000025.0,USA,591238.7996058906,0.0,2022-02-27,0.0,0.0
Michigan,US,02-27-2022,43.3266,-84.5361,2357955,34477,0.0,0.0,26.0,23610.581387117087,22708823.0,0.0,1.462156826572178,84000026.0,USA,227387.0848456125,0.0,2022-02-27,0.0,0.0
Minnesota,US,02-27-2022,45.6945,-93.9002,1412497,12261,0.0,0.0,27.0,25045.90725068586,15826281.0,0.0,0.8680372418490092,84000027.0,USA,280626.1295063224,0.0,2022-02-27,0.0,0.0
Mississippi,US,02-27-2022,32.7416,-89.6787,789056,12008,0.0,0.0,28.0,26512.65108030545,3484836.0,0.0,1.5218184767621057,84000028.0,USA,117092.12139580376,0.0,2022-02-27,0.0,0.0
Missouri,US,02-27-2022,38.4561,-92.2884,1400387,19048,0.0,0.0,29.0,22817.16380216599,9595905.0,0.0,1.3601954316913825,84000029.0,USA,156350.59181142328,0.0,2022-02-27,0.0,0.0
Montana,US,02-27-2022,46.9219,-110.4544,265797,3172,0.0,0.0,30.0,24869.24319175732,2694872.0,0.0,1.1933919494952916,84000030.0,USA,252145.16017358145,0.0,2022-02-27,0.0,0.0
Nebraska,US,02-27-2022,41.1254,-98.2681,453569,3956,0.0,0.0,31.0,23447.4319791895,5184960.0,0.0,0.8721936463911776,84000031.0,USA,268038.59371962893,0.0,2022-02-27,0.0,0.0
Nevada,US,02-27-2022,38.3135,-117.0554,681387,9663,0.0,0.0,32.0,22121.83408892277,5751418.0,0.0,1.418136829731122,84000032.0,USA,186724.89315476228,0.0,2022-02-27,0.0,0.0
New Hampshire,US,02-27-2022,43.4525,-71.5639,297729,2373,0.0,0.0,33.0,21896.49123968255,3558337.0,0.0,0.7970335439275315,84000033.0,USA,261698.03730351524,0.0,2022-02-27,0.0,0.0
New Jersey,US,02-27-2022,40.2989,-74.521,2166758,32894,0.0,0.0,34.0,24394.411738546463,17622047.0,0.0,1.5181206207615248,84000034.0,USA,198397.5461006801,0.0,2022-02-27,0.0,0.0
New Mexico,US,02-27-2022,34.8405,-106.2485,510783,6903,0.0,0.0,35.0,24359.78327274184,6565444.0,0.0,1.3514545315721158,84000035.0,USA,313112.9910927405,0.0,2022-02-27,0.0,0.0
New York,US,02-27-2022,42.1657,-74.9481,4924032,67344,0.0,0.0,36.0,25311.725704101165,100669684.0,0.0,1.3676596740232394,84000036.0,USA,517487.1788255117,0.0,2022-02-27,0.0,0.0
North Carolina,US,02-27-2022,35.6301,-79.8064,2583404,22500,0.0,0.0,37.0,24631.80119457472,22160403.0,0.0,0.8709439174050981,84000037.0,USA,211291.2425186526,0.0,2022-02-27,0.0,0.0
North Dakota,US,02-27-2022,47.5289,-99.784,237740,2239,0.0,0.0,38.0,31234.86015573536,2246675.0,0.0,0.940641686517189,84000038.0,USA,294815.25125252275,0.0,2022-02-27,0.0,0.0
Northern Mariana Islands,US,02-27-2022,15.0979,145.6739,9595,30,0.0,0.0,69.0,17399.898447700565,17542.0,0.0,0.3126628452318916,580.0,MNP,31811.25779776585,0.0,2022-02-27,0.0,0.0
Ohio,US,02-27-2022,40.3888,-82.7649,2653211,37940,0.0,0.0,39.0,22698.163246101067,21595800.0,0.0,1.4021123838247316,84000039.0,USA,184751.60619722647,0.0,2022-02-27,0.0,0.0
Oklahoma,US,02-27-2022,35.5653,-96.9289,1019489,14541,0.0,0.0,40.0,25764.37886454058,5478938.0,0.0,1.4263027850226928,84000040.0,USA,138462.93035758918,0.0,2022-02-27,0.0,0.0
Oregon,US,02-27-2022,44.572,-122.0709,692261,6582,0.0,0.0,41.0,16413.090716656825,10413487.0,0.0,0.9507974593397576,84000041.0,USA,246897.4950311032,0.0,2022-02-27,0.0,0.0
Pennsylvania,US,02-27-2022,40.5908,-77.2098,2756546,43215,0.0,0.0,42.0,21532.169727688408,24243031.0,0.0,1.5677227951211408,84000042.0,USA,189369.25348084583,0.0,2022-02-27,0.0,0.0
Puerto Rico,US,02-27-2022,18.2208,-66.5901,473772,4109,0.0,0.0,72.0,14834.608450277328,3834443.0,0.0,0.8672948169161537,630.0,PRI,120062.9427866289,0.0,2022-02-27,0.0,0.0
Rhode Island,US,02-27-2022,41.6809,-71.5118,355509,3406,0.0,0.0,44.0,33558.815172542694,7449954.0,0.0,0.95806294636704,84000044.0,USA,703249.7892597519,0.0,2022-02-27,0.0,0.0
South Carolina,US,02-27-2022,33.8569,-80.945,1459070,16790,0.0,0.0,45.0,28338.532689910528,12578800.0,0.0,1.1507330011582722,84000045.0,USA,244309.5499186788,0.0,2022-02-27,0.0,0.0
South Dakota,US,02-27-2022,44.2998,-99.4388,235787,2802,0.0,0.0,46.0,26652.86850639625,1277019.0,0.0,1.1883606814625065,84000046.0,USA,144351.55240606837,0.0,2022-02-27,0.0,0.0
Tennessee,US,02-27-2022,35.7478,-86.6923,2004456,24437,0.0,0.0,47.0,29347.355917421344,12448698.0,0.0,1.2208971041552117,84000047.0,USA,182287.023291543,0.0,2022-02-27,0.0,0.0
Texas,US,02-27-2022,31.0545,-97.5635,6613134,84843,0.0,0.0,48.0,22807.14974654504,45895748.0,0.0,1.2829469355981598,84000048.0,USA,158283.6817408652,0.0,2022-02-27,0.0,0.0
Utah,US,02-27-2022,40.15,-111.8624,921956,4408,0.0,0.0,49.0,28757.581977056467,5808119.0,0.0,0.4781139230071717,84000049.0,USA,181166.40954123548,0.0,2022-02-27,0.0,0.0
Vermont,US,02-27-2022,44.0459,-72.7107,112023,595,0.0,0.0,50.0,17952.720320390265,3358089.0,0.0,0.5311409264168965,84000050.0,USA,538164.775340591,0.0,2022-02-27,0.0,0.0
Virgin Islands,US,02-27-2022,18.3358,-64.8963,15395,109,0.0,0.0,78.0,14351.903643211395,330954.0,0.0,0.7080220850925625,850.0,VIR,308530.0369168811,0.0,2022-02-27,0.0,0.0
Virginia,US,02-27-2022,37.7693,-78.17,1636510,18536,0.0,0.0,51.0,19172.94074326353,12756869.0,0.0,1.1326542459257811,84000051.0,USA,149456.27793693624,0.0,2022-02-27,0.0,0.0
Washington,US,02-27-2022,47.4009,-121.4905,1417498,11831,0.0,0.0,53.0,18614.8117905268,9958651.0,0.0,0.834639625593828,84000053.0,USA,130778.60713210286,0.0,2022-02-27,0.0,0.0
West Virginia,US,02-27-2022,38.4912,-80.9545,488359,6308,0.0,0.0,54.0,27249.94099256367,5790685.0,0.0,1.2916727243687534,84000054.0,USA,323114.39853985194,0.0,2022-02-27,0.0,0.0
Wisconsin,US,02-27-2022,44.2685,-89.6165,1570460,13256,0.0,0.0,55.0,26972.568516878,15283456.0,0.0,0.8440838989850108,84000055.0,USA,2.6249255895386707e-05,0.0,2022-02-27,0.0,0.0
Wyoming,US,02-27-2022,42.756,-107.3025,154909,1718,0.0,0.0,56.0,26765.71768214404,1358214.0,0.0,1.1090382095294655,84000056.0,USA,234676.95534756265,0.0,2022-02-27,0.0,0.0
