Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,04-16-2020,32.3182,-86.9023,4465,133,0.0,0.0,1.0,91.06325786198155,0.0,553.0,0.0,84000001.0,USA,1506.73490802407,12.727272727272728,2020-04-16,73878.0,2.978723404255319
Alaska,US,04-16-2020,61.3707,-152.4044,300,9,110.0,181.0,2.0,41.00909718472548,0.0,35.0,0.0,84000002.0,USA,1461.3157027447976,11.666666666666666,2020-04-16,8735.0,3.0
American Samoa,US,04-16-2020,-14.271,-170.132,0,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,16.0,ASM,5.3917075537822825,0.0,2020-04-16,3.0,0.0
Arizona,US,04-16-2020,33.7298,-111.4312,4237,150,460.0,3627.0,4.0,58.21080830591436,0.0,578.0,0.0,84000004.0,USA,651.186191192761,13.641727637479349,2020-04-16,59878.0,3.540240736370073
Arkansas,US,04-16-2020,34.9697,-92.3731,1620,37,548.0,1035.0,5.0,53.681418673976175,0.0,85.0,0.0,84000005.0,USA,875.8116466147321,5.246913580246914,2020-04-16,22675.0,2.2839506172839505
California,US,04-16-2020,36.1162,-119.6816,27575,955,0.0,0.0,6.0,69.78853100722782,0.0,5031.0,0.0,84000006.0,USA,628.4332373850444,18.17754814466885,2020-04-16,246400.0,3.459655485040798
Colorado,US,04-16-2020,39.0598,-105.3111,8286,355,0.0,0.0,8.0,143.88574159329409,0.0,1636.0,0.0,84000008.0,USA,715.2697645043166,19.744146753560223,2020-04-16,40533.0,4.284335022930244
Connecticut,US,04-16-2020,41.5978,-72.7554,15884,971,0.0,0.0,9.0,445.51813079844624,0.0,1926.0,0.0,84000009.0,USA,1489.9782261568284,12.12540921682196,2020-04-16,53122.0,6.113069755729035
Delaware,US,04-16-2020,39.3185,-75.5071,2070,71,378.0,1621.0,10.0,212.57717475692263,0.0,209.0,0.0,84000010.0,USA,1370.9687357511675,10.096618357487923,2020-04-16,13350.0,3.429951690821256
Diamond Princess,US,04-16-2020,0.0,0.0,49,0,0.0,49.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2020-04-16,0.0,0.0
District of Columbia,US,04-16-2020,38.8974,-77.0268,2350,81,552.0,1717.0,11.0,332.97957205748787,0.0,313.0,0.0,84000011.0,USA,1721.5752342546714,13.319148936170214,2020-04-16,12150.0,3.4468085106382977
Florida,US,04-16-2020,27.7663,-81.6868,23343,668,0.0,0.0,12.0,108.6846346987115,0.0,3460.0,0.0,84000012.0,USA,1794.9330509075514,14.822430707278412,2020-04-16,385511.0,2.861671593197104
Georgia,US,04-16-2020,33.0406,-83.6431,15669,587,0.0,0.0,13.0,147.57818351967327,0.0,3108.0,0.0,84000013.0,USA,670.0499724194535,19.835343672219032,2020-04-16,67939.0,3.746250558427468
Grand Princess,US,04-16-2020,0.0,0.0,103,0,0.0,103.0,99999.0,0.0,0.0,0.0,0.0,84099999.0,USA,0.0,0.0,2020-04-16,0.0,0.0
Guam,US,04-16-2020,13.4443,144.7937,135,5,86.0,44.0,66.0,82.20229070383428,0.0,9.0,0.0,316.0,GUM,611.9503863507663,6.666666666666667,2020-04-16,1005.0,3.703703703703704
Hawaii,US,04-16-2020,21.0943,-157.4983,530,9,359.0,162.0,15.0,37.432762283596254,0.0,45.0,0.0,84000015.0,USA,1462.0853716592762,8.49056603773585,2020-04-16,20700.0,1.69811320754717
Idaho,US,04-16-2020,44.2405,-114.4788,1587,41,0.0,0.0,16.0,88.80482802807956,0.0,143.0,0.0,84000016.0,USA,982.9884811955563,9.010712035286703,2020-04-16,15831.0,2.58349086326402
Illinois,US,04-16-2020,40.3495,-88.9861,25734,1072,0.0,0.0,17.0,203.08052015570613,0.0,4423.0,0.0,84000017.0,USA,1044.586100151393,17.187378565322142,2020-04-16,122589.0,4.165695189243802
Indiana,US,04-16-2020,39.8494,-86.2583,9542,601,0.0,0.0,18.0,141.73632794773908,0.0,0.0,0.0,84000018.0,USA,781.097904429619,0.0,2020-04-16,51115.0,6.298469922448124
Iowa,US,04-16-2020,42.0115,-93.2105,2141,60,987.0,1094.0,19.0,67.85903323856523,0.0,175.0,0.0,84000019.0,USA,788.9074461797228,8.173750583839327,2020-04-16,20675.0,2.802428771602055
Kansas,US,04-16-2020,38.5266,-96.7265,1615,80,0.0,0.0,20.0,55.43515048498033,0.0,359.0,0.0,84000020.0,USA,661.147399536106,22.229102167182663,2020-04-16,16122.0,4.953560371517028
Kentucky,US,04-16-2020,37.6681,-84.6701,2435,129,862.0,1444.0,21.0,54.50264600833588,0.0,807.0,0.0,84000021.0,USA,827.3880518318127,33.14168377823409,2020-04-16,28324.0,5.297741273100616
Louisiana,US,04-16-2020,31.1695,-91.8678,22532,1156,0.0,0.0,22.0,484.68484514478376,0.0,1914.0,0.0,84000022.0,USA,2753.506105585363,8.494585478430677,2020-04-16,126586.0,5.130481093555832
Maine,US,04-16-2020,44.6939,-69.3819,796,27,333.0,436.0,23.0,59.21684972310915,0.0,130.0,0.0,84000023.0,USA,1266.7737643589555,16.331658291457288,2020-04-16,14872.0,3.391959798994975
Maryland,US,04-16-2020,39.0639,-76.8021,10784,319,736.0,9729.0,24.0,178.3753026954784,0.0,2451.0,0.0,84000024.0,USA,990.0670246587144,22.72811572700297,2020-04-16,58843.0,2.958086053412463
Massachusetts,US,04-16-2020,42.2302,-71.5301,32181,1108,0.0,0.0,25.0,466.8985998265072,0.0,3454.0,0.0,84000025.0,USA,2050.9568208267992,10.733041235511635,2020-04-16,140773.0,3.4430253876510983
Michigan,US,04-16-2020,43.3266,-84.5361,28809,1996,617.0,26196.0,26.0,288.4691349841096,0.0,3809.0,0.0,84000026.0,USA,1183.4182872679298,13.221562706098789,2020-04-16,94286.0,6.928390433545073
Minnesota,US,04-16-2020,45.6945,-93.9002,1809,87,1020.0,702.0,27.0,32.07656102383985,0.0,475.0,0.0,84000027.0,USA,842.5241072074779,26.257600884466555,2020-04-16,41675.0,4.8092868988391375
Mississippi,US,04-16-2020,32.7416,-89.6787,3624,129,0.0,0.0,28.0,121.76809696019924,0.0,682.0,0.0,84000028.0,USA,1326.8485903939134,18.81898454746137,2020-04-16,38415.0,3.5596026490066226
Missouri,US,04-16-2020,38.4561,-92.2884,5265,170,0.0,0.0,29.0,85.78512041200321,0.0,1043.0,0.0,84000029.0,USA,864.3805841361383,20.15848473134905,2020-04-16,50648.0,3.2288698955365622
Montana,US,04-16-2020,46.9219,-110.4544,415,7,218.0,190.0,30.0,38.82939207206735,0.0,52.0,0.0,84000030.0,USA,1147.3613345234974,12.53012048192771,2020-04-16,9936.0,1.686746987951807
Nebraska,US,04-16-2020,41.1254,-98.2681,952,21,0.0,0.0,31.0,49.21402310164143,0.0,0.0,0.0,84000031.0,USA,806.0201721397889,0.0,2020-04-16,12294.0,2.2058823529411766
Nevada,US,04-16-2020,38.3135,-117.0554,3214,137,0.0,0.0,32.0,104.345364325703,0.0,0.0,0.0,84000032.0,USA,943.1175885413747,0.0,2020-04-16,28451.0,4.262601120099564
New Hampshire,US,04-16-2020,43.4525,-71.5639,1139,32,365.0,742.0,33.0,83.76780065763975,0.0,178.0,0.0,84000033.0,USA,952.6289042303844,15.62774363476734,2020-04-16,12953.0,2.809482001755926
New Jersey,US,04-16-2020,40.2989,-74.521,75317,3518,0.0,0.0,34.0,847.9552903056566,0.0,8224.0,0.0,84000034.0,USA,1709.3757282832275,10.919181592469164,2020-04-16,151830.0,4.670924226934158
