Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Alabama,US,04-09-2022,32.3182,-86.9023,1296730,19376,0.0,0.0,1.0,26446.687204337588,7492639.0,0.0,1.4942200766543536,84000001.0,USA,152811.6724129316,0.0,2022-04-09,0.0,0.0
Alaska,US,04-09-2022,61.3707,-152.4044,248675,1228,0.0,0.0,2.0,33993.124141372035,0.0,0.0,0.4938172313260279,84000002.0,USA,0.0,0.0,2022-04-09,0.0,0.0
American Samoa,US,04-09-2022,-14.271,-170.132,5018,8,0.0,0.0,60.0,9018.5295016265,0.0,0.0,0.1594260661618174,16.0,ASM,0.0,0.0,2022-04-09,0.0,0.0
Arizona,US,04-09-2022,33.7298,-111.4312,2014020,29681,0.0,0.0,4.0,27669.98634512099,18995536.0,0.0,1.4737192282102465,84000004.0,USA,260973.6853349292,0.0,2022-04-09,0.0,0.0
Arkansas,US,04-09-2022,34.9697,-92.3731,833655,11305,0.0,0.0,5.0,27624.557459662723,5083908.0,0.0,1.3560765544499822,84000005.0,USA,168463.8233629487,0.0,2022-04-09,0.0,0.0
California,US,04-09-2022,36.1162,-119.6816,9136789,89246,0.0,0.0,6.0,23114.18165462368,155972674.0,0.0,0.9784157915638656,84000006.0,USA,394745.3779049587,0.0,2022-04-09,0.0,0.0
Colorado,US,04-09-2022,39.0598,-105.3111,1355882,11984,0.0,0.0,8.0,23544.78482778165,17144991.0,0.0,0.88385272464713,84000008.0,USA,297721.4270631611,0.0,2022-04-09,0.0,0.0
Connecticut,US,04-09-2022,41.5978,-72.7554,740894,10801,0.0,0.0,9.0,20780.76743891866,13728508.0,0.0,1.4578333742748626,84000009.0,USA,385060.3892477661,0.0,2022-04-09,0.0,0.0
Delaware,US,04-09-2022,39.3185,-75.5071,259118,2884,0.0,0.0,10.0,26609.93834234989,3224949.0,0.0,1.1130064295031608,84000010.0,USA,331183.8392053927,0.0,2022-04-09,0.0,0.0
Diamond Princess,US,04-09-2022,0.0,0.0,49,0,0.0,0.0,88888.0,0.0,0.0,0.0,0.0,84088888.0,USA,0.0,0.0,2022-04-09,0.0,0.0
District of Columbia,US,04-09-2022,38.8974,-77.0268,137603,1333,0.0,0.0,11.0,19497.44172503256,0.0,0.0,0.96872887945757,84000011.0,USA,0.0,0.0,2022-04-09,0.0,0.0
Florida,US,04-09-2022,27.7663,-81.6868,5906352,73555,0.0,0.0,12.0,27499.8804576106,56170951.0,0.0,1.2453541543070918,84000012.0,USA,261531.04957007343,0.0,2022-04-09,0.0,0.0
Georgia,US,04-09-2022,33.0406,-83.6431,2503082,37332,0.0,0.0,13.0,23575.23101415476,17599403.0,0.0,1.4914413511023608,84000013.0,USA,165759.64808032985,0.0,2022-04-09,0.0,0.0
Grand Princess,US,04-09-2022,0.0,0.0,103,3,0.0,0.0,99999.0,0.0,0.0,0.0,2.912621359223301,84099999.0,USA,0.0,0.0,2022-04-09,0.0,0.0
Guam,US,04-09-2022,13.4443,144.7937,47565,352,0.0,0.0,66.0,28962.60709131761,380337.0,0.0,0.7400399453379586,316.0,GUM,231589.42695869788,0.0,2022-04-09,0.0,0.0
Hawaii,US,04-09-2022,21.0943,-157.4983,241972,1382,0.0,0.0,15.0,17089.96293450255,3727115.0,0.0,0.571140462532855,84000015.0,USA,263238.1316955205,0.0,2022-04-09,0.0,0.0
Idaho,US,04-09-2022,44.2405,-114.4788,444637,4895,0.0,0.0,16.0,24880.852123453817,1213896.0,0.0,1.100898035925935,84000016.0,USA,67926.79617137597,0.0,2022-04-09,0.0,0.0
Illinois,US,04-09-2022,40.3495,-88.9861,3080443,37764,0.0,0.0,17.0,24309.339596889826,57898053.0,0.0,1.1653545147505089,84000017.0,USA,456903.9682615466,0.0,2022-04-09,0.0,0.0
Indiana,US,04-09-2022,39.8494,-86.2583,1692700,23484,0.0,0.0,18.0,25143.269997604057,19392241.0,0.0,1.387369291664205,84000018.0,USA,288051.2502638432,0.0,2022-04-09,0.0,0.0
Iowa,US,04-09-2022,42.0115,-93.2105,759721,9454,0.0,0.0,19.0,24079.370663725367,0.0,0.0,1.2444041957508083,84000019.0,USA,0.0,0.0,2022-04-09,0.0,0.0
Kansas,US,04-09-2022,38.5266,-96.7265,771652,8501,0.0,0.0,20.0,26487.0865275765,2269976.0,0.0,1.1016624074064474,84000020.0,USA,77917.31341008899,0.0,2022-04-09,0.0,0.0
Kentucky,US,04-09-2022,37.6681,-84.6701,1318950,15161,0.0,0.0,21.0,29522.08006270826,0.0,0.0,1.1494749611433337,84000021.0,USA,0.0,0.0,2022-04-09,0.0,0.0
Louisiana,US,04-09-2022,31.1695,-91.8678,1233479,17177,0.0,0.0,22.0,25153.577465467388,13223239.0,0.0,1.46895080806405,84000022.0,USA,284444.50324105565,0.0,2022-04-09,0.0,0.0
Maine,US,04-09-2022,44.6939,-69.3819,237717,2222,0.0,0.0,23.0,17684.48726837731,4073336.0,0.0,0.9347249039824664,84000023.0,USA,303027.7962107168,0.0,2022-04-09,0.0,0.0
Maryland,US,04-09-2022,39.0639,-76.8021,1015358,14371,0.0,0.0,24.0,16794.769157481045,19748815.0,0.0,1.4153628572385306,84000024.0,USA,326659.9456140583,0.0,2022-04-09,0.0,0.0
Massachusetts,US,04-09-2022,42.2302,-71.5301,1709900,20143,0.0,0.0,25.0,24808.113975430988,42716211.0,0.0,1.1780221065559389,84000025.0,USA,619748.8923835071,0.0,2022-04-09,0.0,0.0
Michigan,US,04-09-2022,43.3266,-84.5361,2393265,35776,0.0,0.0,26.0,23964.14607718925,23550922.0,0.0,1.494861622093667,84000026.0,USA,235819.1571182005,0.0,2022-04-09,0.0,0.0
Minnesota,US,04-09-2022,45.6945,-93.9002,1433225,12680,0.0,0.0,27.0,25413.44896262735,16368179.0,0.0,0.8847180310139721,84000027.0,USA,290234.8770274373,0.0,2022-04-09,0.0,0.0
Mississippi,US,04-09-2022,32.7416,-89.6787,795824,12413,0.0,0.0,28.0,26740.05904946292,0.0,0.0,1.5597669836546777,84000028.0,USA,0.0,0.0,2022-04-09,0.0,0.0
Missouri,US,04-09-2022,38.4561,-92.2884,1421075,20311,0.0,0.0,29.0,23101.240454470502,9853234.0,0.0,1.4230982450547391,84000029.0,USA,160543.37419518403,0.0,2022-04-09,0.0,0.0
Montana,US,04-09-2022,46.9219,-110.4544,272849,3255,0.0,0.0,30.0,25529.062162581933,2803062.0,0.0,1.1929675388218393,84000030.0,USA,262267.9359043693,0.0,2022-04-09,0.0,0.0
Nebraska,US,04-09-2022,41.1254,-98.2681,478045,4175,0.0,0.0,31.0,24712.728648764893,5418264.0,0.0,0.8733487433191436,84000031.0,USA,280099.33788528584,0.0,2022-04-09,0.0,0.0
Nevada,US,04-09-2022,38.3135,-117.0554,707980,10136,0.0,0.0,32.0,22985.1994509369,0.0,0.0,1.4316788609847737,84000032.0,USA,0.0,0.0,2022-04-09,0.0,0.0
New Hampshire,US,04-09-2022,43.4525,-71.5639,303755,2458,0.0,0.0,33.0,22339.673651239125,3686285.0,0.0,0.8092047867524814,84000033.0,USA,271107.97809240344,0.0,2022-04-09,0.0,0.0
New Jersey,US,04-09-2022,40.2989,-74.521,2213874,33298,0.0,0.0,34.0,24924.86650251796,17824529.0,0.0,1.5040603033415632,84000034.0,USA,200677.18659474747,0.0,2022-04-09,0.0,0.0
New Mexico,US,04-09-2022,34.8405,-106.2485,518941,7360,0.0,0.0,35.0,24748.846949369738,6851285.0,0.0,1.4182729828631768,84000035.0,USA,326745.0516947257,0.0,2022-04-09,0.0,0.0
New York,US,04-09-2022,42.1657,-74.9481,5033233,68048,0.0,0.0,36.0,25873.06766097991,104920378.0,0.0,1.351973969812246,84000036.0,USA,539337.6462026669,0.0,2022-04-09,0.0,0.0
North Carolina,US,04-09-2022,35.6301,-79.8064,2634007,23257,0.0,0.0,37.0,25114.28207478125,22875756.0,0.0,0.8829513361202154,84000037.0,USA,218111.86866924405,0.0,2022-04-09,0.0,0.0
North Dakota,US,04-09-2022,47.5289,-99.784,239892,2254,0.0,0.0,38.0,31507.80382698521,0.0,0.0,0.9387403221037112,84000038.0,USA,0.0,0.0,2022-04-09,0.0,0.0
Northern Mariana Islands,US,04-09-2022,15.0979,145.6739,11158,33,0.0,0.0,69.0,20234.295662266068,0.0,0.0,0.2957519268686145,580.0,MNP,0.0,0.0,2022-04-09,0.0,0.0
Ohio,US,04-09-2022,40.3888,-82.7649,2676629,38492,0.0,0.0,39.0,22898.503734248145,22110216.0,0.0,1.4258980232224936,84000039.0,USA,189152.42405317773,0.0,2022-04-09,0.0,0.0
Oklahoma,US,04-09-2022,35.5653,-96.9289,1036133,15640,0.0,0.0,40.0,26185.00363030207,0.0,0.0,1.509458727788807,84000040.0,USA,0.0,0.0,2022-04-09,0.0,0.0
Oregon,US,04-09-2022,44.572,-122.0709,706687,7296,0.0,0.0,41.0,16755.12247444542,10920148.0,0.0,1.0324231236742716,84000041.0,USA,258910.12170744644,0.0,2022-04-09,0.0,0.0
Pennsylvania,US,04-09-2022,40.5908,-77.2098,2788744,44417,0.0,0.0,42.0,21783.677520735248,25014823.0,0.0,1.5927241797741205,84000042.0,USA,195397.94167921875,0.0,2022-04-09,0.0,0.0
Puerto Rico,US,04-09-2022,18.2208,-66.5901,486279,4176,0.0,0.0,72.0,15226.223927527186,3951203.0,0.0,0.8587662638115157,630.0,PRI,123718.89730199576,0.0,2022-04-09,0.0,0.0
Rhode Island,US,04-09-2022,41.6809,-71.5118,363372,3525,0.0,0.0,44.0,34301.055069990296,7675729.0,0.0,0.9700802483405436,84000044.0,USA,724562.1653053114,0.0,2022-04-09,0.0,0.0
South Carolina,US,04-09-2022,33.8569,-80.945,1469706,17650,0.0,0.0,45.0,28545.108545551368,12796197.0,0.0,1.2009204562000837,84000045.0,USA,248531.9052485728,0.0,2022-04-09,0.0,0.0
South Dakota,US,04-09-2022,44.2998,-99.4388,237246,2893,0.0,0.0,46.0,26817.790809792245,1302158.0,0.0,1.219409389410148,84000046.0,USA,147193.2122998805,0.0,2022-04-09,0.0,0.0
Tennessee,US,04-09-2022,35.7478,-86.6923,2021809,26016,0.0,0.0,47.0,29617.74000779596,12779408.0,0.0,1.2864825152386947,84000047.0,USA,187129.6294398121,0.0,2022-04-09,0.0,0.0
Texas,US,04-09-2022,31.0545,-97.5635,6771213,87711,0.0,0.0,48.0,23395.46779075276,47859085.0,0.0,1.2929627717645271,84000048.0,USA,165054.77105524053,0.0,2022-04-09,0.0,0.0
Utah,US,04-09-2022,40.15,-111.8624,928621,4730,0.0,0.0,49.0,28965.47615408561,5986570.0,0.0,0.5093574235344667,84000049.0,USA,186732.6396665209,0.0,2022-04-09,0.0,0.0
Vermont,US,04-09-2022,44.0459,-72.7107,117991,620,0.0,0.0,50.0,18909.14743689392,3499288.0,0.0,0.5254638065615174,84000050.0,USA,560793.2191112343,0.0,2022-04-09,0.0,0.0
Virgin Islands,US,04-09-2022,18.3358,-64.8963,15764,111,0.0,0.0,78.0,14695.90185330201,352371.0,0.0,0.7041360060898249,850.0,VIR,328495.9167692136,0.0,2022-04-09,0.0,0.0
Virginia,US,04-09-2022,37.7693,-78.17,1675845,19859,0.0,0.0,51.0,19633.779738525565,13225819.0,0.0,1.1850141272015011,84000051.0,USA,154950.37852999914,0.0,2022-04-09,0.0,0.0
Washington,US,04-09-2022,47.4009,-121.4905,1467059,12566,0.0,0.0,53.0,19265.65481616091,0.0,0.0,0.85654360185923,84000053.0,USA,0.0,0.0,2022-04-09,0.0,0.0
West Virginia,US,04-09-2022,38.4912,-80.9545,498414,6753,0.0,0.0,54.0,27810.99987891618,6062839.0,0.0,1.3548977356173784,84000054.0,USA,338300.3179984677,0.0,2022-04-09,0.0,0.0
Wisconsin,US,04-09-2022,44.2685,-89.6165,1590205,14344,0.0,0.0,55.0,27311.687861124745,15814933.0,0.0,0.9020220663373588,84000055.0,USA,2.716206486840384e-05,0.0,2022-04-09,0.0,0.0
Wyoming,US,04-09-2022,42.756,-107.3025,156281,1796,0.0,0.0,56.0,27002.776630687385,1399042.0,0.0,1.149211996339926,84000056.0,USA,241731.3596851193,0.0,2022-04-09,0.0,0.0
